buildingid X Y Z
577 1039.29 1325.35 5
578 1013.46 1296.9 5
578 1007.81 1291.38 5
578 998.26 1301.15 5
578 1003.92 1306.67 5
578 1013.46 1296.9 5
579 1023.95 1286.56 5
579 1016.55 1279.75 5
579 1009.05 1287.91 5
579 1016.45 1294.73 5
579 1023.95 1286.56 5
580 1032.81 1279.91 5
580 1027.83 1274.82 5
580 1020.78 1281.75 5
580 1025.76 1286.85 5
580 1032.81 1279.91 5
581 1026.3 1274.41 5
581 1021.41 1269.09 5
581 1014.44 1275.47 5
581 1019.33 1280.79 5
581 1026.3 1274.41 5
582 1015.65 1278.22 5
582 1011.85 1274.65 5
582 1004.73 1282.36 5
582 1008.52 1285.93 5
582 1015.65 1278.22 5
583 1012.85 1272.63 5
583 1009.04 1268.72 5
583 1000.87 1276.68 5
583 1004.68 1280.59 5
583 1012.85 1272.63 5
584 1008.51 1251.65 5
584 986.36 1236.87 5
584 980.31 1245.89 5
584 1002.46 1260.67 5
584 1008.51 1251.65 5
585 1007.65 1288.84 5
585 1001.39 1282.22 5
585 992.11 1290.98 5
585 998.36 1297.6 5
585 1007.65 1288.84 5
586 999.6 1279.16 5
586 995.59 1274.81 5
586 983.7 1285.86 5
586 987.71 1290.2 5
586 999.6 1279.16 5
587 988.03 1265.12 5
587 973.28 1279.9 5
587 980.21 1286.83 5
587 994.95 1272.06 5
587 988.03 1265.12 5
588 1035.88 1224.71 5
588 1032.94 1221.45 5
588 1026.43 1227.26 5
588 1029.37 1230.52 5
588 1035.88 1224.71 5
589 1079.3 1200.7 5
589 1075.49 1189.04 5
589 1057.19 1194.91 5
589 1061 1206.58 5
589 1079.3 1200.7 5
590 1059.26 1209.17 5
590 1056.56 1200.36 5
590 1050.81 1202.16 5
590 1053.5 1210.97 5
590 1059.26 1209.17 5
591 1104.14 1186.35 5
591 1100.63 1175.45 5
591 1080.53 1181.81 5
591 1084.04 1192.71 5
591 1104.14 1186.35 5
592 1100.63 1175.45 5
592 1104.14 1186.35 5
592 1129.51 1178.31 5
592 1126.1 1167.41 5
592 1100.63 1175.45 5
593 1155.81 1191.54 5
593 1152.8 1181.52 5
593 1141.19 1185.02 5
593 1144.2 1195.04 5
593 1155.81 1191.54 5
594 1169.77 1183.33 5
594 1166.86 1177.19 5
594 1154.64 1183.03 5
594 1157.56 1189.17 5
594 1169.77 1183.33 5
595 1163.86 1171.39 5
595 1160.72 1160.15 5
595 1133.81 1167.67 5
595 1136.95 1178.91 5
595 1163.86 1171.39 5
596 1145.53 1146.09 18
596 1142.03 1135.53 18
596 1124.86 1141.15 18
596 1128.36 1151.72 18
596 1145.53 1146.09 18
597 1123.16 1148.85 6
597 1119.57 1138.84 6
597 1074.62 1155 6
597 1078.2 1165.01 6
597 1123.16 1148.85 6
598 1127.95 1124.33 18
598 1125.41 1114.07 18
598 1107.55 1118.38 18
598 1110.09 1128.64 18
598 1127.95 1124.33 18
599 1100.78 1087.71 18
599 1082.87 1086.58 18
599 1082 1101.14 18
599 1099.91 1102.26 18
599 1100.78 1087.71 18
600 1085.02 1081.54 18
600 1084.22 1068.58 18
600 1066.56 1069.67 18
600 1067.36 1082.63 18
600 1085.02 1081.54 18
601 1066.31 1052.48 18
601 1066.3 1044.71 18
601 1051.09 1044.63 18
601 1051.1 1052.73 18
601 1048.06 1052.69 18
601 1048 1061.57 18
601 1068.07 1061.64 18
601 1068.12 1052.44 18
601 1066.31 1052.48 18
602 1032.13 1031.99 18
602 1032.08 1037.76 18
602 1032.07 1040.87 18
602 1052.13 1040.95 18
602 1052.19 1031.74 18
602 1050.38 1031.78 18
602 1050.37 1024.02 18
602 1035.15 1023.93 18
602 1035.17 1032.03 18
602 1032.13 1031.99 18
603 1033.31 1003.68 18
603 1025.45 993.77 18
603 986.75 1024.2 18
603 994.61 1034.11 18
603 1033.31 1003.68 18
604 1030.29 1068.2 18
604 1030.05 1059 18
604 1008.94 1059.17 18
604 1009.18 1068.37 18
604 1015.26 1068.23 18
604 1015.32 1070.33 18
604 1024.06 1070.13 18
604 1024.01 1068.35 18
604 1030.29 1068.2 18
605 1030.05 1059 18
605 1030.29 1068.2 18
605 1035.7 1068.07 18
605 1035.76 1070.4 18
605 1038.52 1070.34 18
605 1038.47 1068.23 18
605 1043.12 1068.12 18
605 1042.84 1056.81 18
605 1030.01 1057.45 18
605 1030.05 1059 18
606 1035.45 1099.25 18
606 1035.4 1097.26 18
606 1042.53 1097.09 18
606 1042.29 1087.88 18
606 1020.72 1088.29 18
606 1020.95 1097.27 18
606 1027.88 1097.1 18
606 1027.94 1099.43 18
606 1035.45 1099.25 18
607 1064.07 1087.7 18
607 1046.19 1087.68 18
607 1046.23 1100.55 18
607 1064.11 1100.56 18
607 1064.07 1087.7 18
608 1094.8 1133.11 18
608 1094.9 1129.56 18
608 1101.65 1129.73 18
608 1101.88 1119.96 18
608 1050.02 1118.54 18
608 1049.72 1129.2 18
608 1056.47 1129.37 18
608 1056.37 1132.7 18
608 1059.7 1132.84 18
608 1059.8 1129.18 18
608 1074.36 1129.6 18
608 1074.25 1132.82 18
608 1076.82 1132.87 18
608 1076.92 1129.43 18
608 1091.86 1129.85 18
608 1091.75 1132.96 18
608 1094.8 1133.11 18
609 1048.39 1144.31 18
609 1047.06 1129.48 18
609 1027.8 1131.16 18
609 1029.13 1145.99 18
609 1048.39 1144.31 18
610 1066.66 1171.17 18
610 1065.98 1159.42 18
610 1047.09 1160.43 18
610 1047.43 1166.52 18
610 1032.24 1167.33 18
610 1032.43 1171.32 18
610 988.84 1173.69 18
610 989.55 1186.66 18
610 1034.57 1184.25 18
610 1034.36 1179.93 18
610 1048.89 1179.13 18
610 1048.52 1172.15 18
610 1066.66 1171.17 18
611 1024.61 1159.08 18
611 1023.7 1145.9 18
611 984.11 1148.62 18
611 985.02 1161.8 18
611 1024.61 1159.08 18
612 1026.06 1130.2 18
612 1025.13 1115.92 18
612 980.31 1118.54 18
612 981.24 1132.94 18
612 1026.06 1130.2 18
613 1014.18 1100.31 18
613 1012.96 1086.03 18
613 975.66 1089.25 18
613 976.88 1103.53 18
613 1014.18 1100.31 18
614 1050.67 1208.15 5
614 1046.26 1195.39 5
614 1007.42 1208.86 5
614 1011.84 1221.62 5
614 1050.67 1208.15 5
615 1010.51 1221.99 5
615 1005.92 1209.67 5
615 986.61 1216.79 5
615 991.2 1229.1 5
615 1010.51 1221.99 5
616 988.96 1226.94 5
616 985.51 1218.59 5
616 977.23 1222.01 5
616 980.68 1230.35 5
616 988.96 1226.94 5
617 981.27 1234.89 5
617 977.49 1228.54 5
617 967.56 1234.33 5
617 971.33 1240.67 5
617 981.27 1234.89 5
618 943.84 1255.2 5
618 938.69 1247 5
618 930.26 1252.31 5
618 932.34 1255.7 5
618 928.79 1257.89 5
618 931.86 1262.7 5
618 943.84 1255.2 5
619 948.03 1248 5
619 976.41 1227.24 5
619 965.25 1210.75 5
619 946.92 1223.06 5
619 944.96 1220.78 5
619 935.08 1228.78 5
619 943.04 1242.46 5
619 944.64 1241.65 5
619 948.03 1248 5
620 934.99 1202.71 18
620 959.78 1201.23 18
620 959.15 1191.6 18
620 978.62 1190.47 18
620 977.98 1180.28 18
620 973.51 1180.49 18
620 973.2 1175.62 18
620 963.32 1176.19 18
620 963.5 1179.29 18
620 958.84 1179.51 18
620 959.04 1183.61 18
620 957.43 1183.76 18
620 957.61 1187.2 18
620 931.97 1188.7 18
620 924.09 1189.22 18
620 924.73 1199.41 18
620 924.93 1203.29 18
620 934.99 1202.71 18
621 934.99 1202.71 6
621 924.93 1203.29 6
621 924.73 1199.41 6
621 924.64 1199.41 6
621 925.83 1216.25 6
621 935.89 1215.56 6
621 934.99 1202.71 6
622 926.57 1170.52 18
622 959.52 1168.62 18
622 958.67 1153.89 18
622 920.11 1156.14 18
622 915.46 1156.36 18
622 916.31 1171.1 18
622 926.57 1170.52 18
623 959.3 1141.45 18
623 958.76 1127.82 18
623 912.9 1130.46 18
623 913.72 1144.09 18
623 959.3 1141.45 18
624 958.76 1127.82 18
624 959.3 1141.45 18
624 973.64 1140.66 18
624 972.82 1127.04 18
624 958.76 1127.82 18
625 991.34 890.29 45
625 984.7 879.8 45
625 948.94 902.39 45
625 956.96 914.96 45
625 967.35 908.39 45
625 966.06 906.31 45
625 991.34 890.29 45
626 949.99 921.11 45
626 944.49 910.59 45
626 938.95 913.39 45
626 937.55 910.76 45
626 927.97 915.75 45
626 929.88 919.48 45
626 926.5 921.23 45
626 931.49 930.76 45
626 949.99 921.11 45
627 930.89 936.99 45
627 925.39 926.47 45
627 919.85 929.26 45
627 918.45 926.63 45
627 908.88 931.63 45
627 910.78 935.35 45
627 907.4 937.1 45
627 912.4 946.63 45
627 930.89 936.99 45
628 973.87 865.3 45
628 967.52 855.02 45
628 960.87 859.17 45
628 962.66 862.01 45
628 934.75 879.31 45
628 940.8 888.94 45
628 970.57 870.48 45
628 969.19 868.3 45
628 973.87 865.3 45
629 963.72 941.43 45
629 999.85 918.27 45
629 993.51 908.55 45
629 981.25 916.38 45
629 983.53 920.1 45
629 981.38 921.48 45
629 978.91 917.77 45
629 957.39 931.59 45
629 963.72 941.43 45
630 944.38 962.52 45
630 939.76 952.64 45
630 935.06 954.86 45
630 934.35 953.33 45
630 924.95 957.65 45
630 925.96 959.74 45
630 920.13 962.43 45
630 924.45 971.76 45
630 944.38 962.52 45
631 946.45 995.31 45
631 978.29 968.26 45
631 969.47 958.15 45
631 954.68 971.15 45
631 957.81 974.52 45
631 954.37 977.48 45
631 951.82 974.55 45
631 937.55 985.65 45
631 946.45 995.31 45
632 986.86 961.18 45
632 999.44 950.79 45
632 1001.99 953.83 45
632 1009.25 947.89 45
632 1000.91 937.77 45
632 993.55 943.83 45
632 991.2 941 45
632 978.72 951.39 45
632 986.86 961.18 45
633 941.21 893.81 6
633 935.16 887.96 6
633 931.46 891.82 6
633 937.5 897.67 6
633 941.21 893.81 6
634 1101.39 1655.83 48
634 1110.77 1650.61 48
634 1086.66 1607.16 48
634 1070.53 1616.1 48
634 1094.64 1659.54 48
634 1101.39 1655.83 48
635 1128.88 1705.18 48
635 1125.1 1698.51 48
635 1117.4 1702.58 48
635 1121.19 1709.47 48
635 1128.88 1705.18 48
636 1110.77 1650.61 48
636 1101.39 1655.83 48
636 1105.75 1663.04 48
636 1097.78 1667.45 48
636 1110.23 1689.66 48
636 1116.01 1699.95 48
636 1117.4 1702.58 48
636 1125.1 1698.51 48
636 1128.88 1705.18 48
636 1138.91 1699.61 48
636 1111.42 1650.26 48
636 1110.77 1650.61 48
637 1101.39 1655.83 48
637 1094.64 1659.54 48
637 1093.7 1660.12 48
637 1097.78 1667.45 48
637 1105.75 1663.04 48
637 1101.39 1655.83 48
638 1116.01 1699.95 48
638 1110.23 1689.66 48
638 1102.92 1693.83 48
638 1107.3 1701.6 48
638 1112.17 1698.82 48
638 1113.66 1701.34 48
638 1116.01 1699.95 48
639 996.35 1755 6
639 992.45 1747.33 6
639 967.48 1760.03 6
639 971.38 1767.7 6
639 996.35 1755 6
640 962.89 1095.66 18
640 958.52 1099.42 18
640 955.77 1096.27 18
640 951.21 1100.15 18
640 939.25 1086.12 18
640 916.73 1105.3 18
640 927.58 1117.02 18
640 936.87 1108.37 18
640 946.26 1118.35 18
640 947.37 1117.44 18
640 950.31 1120.7 18
640 956.81 1114.66 18
640 963.17 1121.61 18
640 969.3 1115.92 18
640 966.76 1113.2 18
640 973.55 1107.05 18
640 962.89 1095.66 18
641 926.57 1118.27 5
641 917.45 1107.72 5
641 912.71 1111.83 5
641 921.82 1122.37 5
641 926.57 1118.27 5
642 1045.12 1720.53 48
642 1045.16 1707.11 48
642 1020.06 1711.27 48
642 1012.99 1713.33 48
642 994.94 1721.76 48
642 1001.04 1733.37 48
642 1025.12 1723.13 48
642 1025.43 1724.23 48
642 1044.45 1720.55 48
642 1045.12 1720.53 48
643 1045.16 1707.11 48
643 1045.12 1720.53 48
643 1067.66 1720.76 48
643 1088.78 1728.89 48
643 1093.89 1716.46 48
643 1072.58 1708.77 48
643 1072.63 1707 48
643 1045.22 1705.67 48
643 1045.16 1707.11 48
644 985.1 1656.11 42
644 981.41 1653.09 42
644 976.53 1659.09 42
644 980.31 1662.22 42
644 983.32 1664.69 42
644 988.21 1658.7 42
644 985.1 1656.11 42
645 966.92 1681.4 42
645 962.26 1677.74 42
645 957.66 1683.62 42
645 962.31 1687.28 42
645 964.35 1688.89 42
645 968.96 1683.01 42
645 966.92 1681.4 42
646 962.31 1687.28 42
646 957.66 1683.62 42
646 962.26 1677.74 42
646 966.92 1681.4 42
646 971.06 1676.2 42
646 966.31 1672.43 42
646 971.19 1666.21 42
646 974.88 1669.12 42
646 980.31 1662.22 42
646 976.53 1659.09 42
646 981.41 1653.09 42
646 985.1 1656.11 42
646 990.08 1649.78 42
646 977.57 1639.99 42
646 942.19 1685 42
646 955.77 1695.65 42
646 962.31 1687.28 42
647 1037.69 1615.01 42
647 1034.86 1611.97 42
647 1029.47 1616.98 42
647 1032.01 1619.7 42
647 1034.75 1622.62 42
647 1040.14 1617.61 42
647 1037.69 1615.01 42
648 1011.72 1633.17 42
648 1007.41 1628.28 42
648 1001.55 1633.53 42
648 1005.66 1638.08 42
648 1008.21 1641.02 42
648 1014.07 1635.77 42
648 1011.72 1633.17 42
649 1005.66 1638.08 42
649 1001.55 1633.53 42
649 1007.41 1628.28 42
649 1011.72 1633.17 42
649 1020.01 1626.42 42
649 1011.48 1616.09 42
649 1010.49 1614.78 42
649 988.6 1632.51 42
649 999.05 1643.46 42
649 1005.66 1638.08 42
650 1032.01 1619.7 42
650 1029.47 1616.98 42
650 1034.86 1611.97 42
650 1037.69 1615.01 42
650 1044.3 1609.41 42
650 1033.75 1598.14 42
650 1011.48 1616.09 42
650 1020.01 1626.42 42
650 1021.86 1628.15 42
650 1032.01 1619.7 42
651 1056.87 1598.79 42
651 1053.64 1595.21 42
651 1047.05 1601.36 42
651 1049.98 1604.62 42
651 1052.91 1607.76 42
651 1059.51 1601.61 42
651 1056.87 1598.79 42
652 1049.98 1604.62 42
652 1047.05 1601.36 42
652 1053.64 1595.21 42
652 1056.87 1598.79 42
652 1064.87 1591.72 42
652 1054.31 1580.44 42
652 1033.75 1598.14 42
652 1044.3 1609.41 42
652 1049.98 1604.62 42
653 1098.57 1574.49 45
653 1092.98 1564.09 45
653 1079.95 1571.5 45
653 1075.09 1563.52 45
653 1088.69 1556.2 45
653 1084.2 1547.88 45
653 1058.31 1561.82 45
653 1072.68 1588.43 45
653 1098.57 1574.49 45
654 1092.98 1564.09 45
654 1088.69 1556.2 45
654 1075.09 1563.52 45
654 1079.95 1571.5 45
654 1092.98 1564.09 45
655 1098.57 1574.49 6
655 1072.68 1588.43 6
655 1075.47 1593.46 6
655 1101.27 1579.52 6
655 1098.57 1574.49 6
656 1353.71 1488.32 21
656 1284.59 1451.52 21
656 1275.68 1452.4 21
656 1244.12 1468.14 21
656 1249.03 1477.89 21
656 1280.11 1462.38 21
656 1347.62 1499.45 21
656 1353.71 1488.32 21
657 1662.33 844.76 39
657 1578.81 839.68 39
657 1578.32 854.11 39
657 1661.84 859.19 39
657 1662.33 844.76 39
658 1685.95 733.42 21
658 1608.79 735.29 21
658 1609.13 748.92 21
658 1686.29 747.05 21
658 1685.95 733.42 21
659 1476.51 757.42 30
659 1475.79 743.91 30
659 1398.38 747.86 30
659 1399.11 761.38 30
659 1476.51 757.42 30
660 1253.05 1727.32 12
660 1242.93 1732.89 12
660 1234.39 1737.54 12
660 1238.87 1745.52 12
660 1272.92 1726.83 12
660 1283.88 1746.64 12
660 1248.99 1765.79 12
660 1253.27 1773.56 12
660 1286.85 1755.1 12
660 1288.14 1757.4 12
660 1295.08 1753.68 12
660 1280.53 1727.2 12
660 1282.41 1726.27 12
660 1276.03 1714.67 12
660 1253.05 1727.32 12
661 1648.55 1002.88 105
661 1647.97 987.48 105
661 1589.55 989.67 105
661 1590.13 1005.07 105
661 1599.15 1004.74 105
661 1601.24 1004.69 105
661 1601.39 1010.46 105
661 1610.41 1010.13 105
661 1610.17 1004.37 105
661 1630.31 1003.54 105
661 1630.44 1008.75 105
661 1639.47 1008.42 105
661 1639.24 1003.22 105
661 1648.55 1002.88 105
662 1638.17 1069.88 63
662 1637.47 1057.37 63
662 1576.8 1060.84 63
662 1577.5 1073.35 63
662 1577.68 1076.68 63
662 1638.35 1073.21 63
662 1638.17 1069.88 63
663 1453.17 642.65 81
663 1452.3 638.45 81
663 1470.84 634.57 81
663 1471.89 638.65 81
663 1477.47 637.3 81
663 1476.52 633.44 81
663 1488.53 630.94 81
663 1485.29 615.49 81
663 1431.37 626.64 81
663 1434.61 642.09 81
663 1442.56 640.46 81
663 1443.42 644.54 81
663 1453.17 642.65 81
664 1678.48 531.59 81
664 1678.29 527.49 81
664 1684.17 527.13 81
664 1683.34 513.07 81
664 1629.89 516.01 81
664 1630.72 530.08 81
664 1635.65 529.85 81
664 1635.84 533.5 81
664 1678.48 531.59 81
665 1329.16 1506.66 21
665 1287.75 1482.49 21
665 1282.81 1482.39 21
665 1256.69 1494.78 21
665 1261.2 1504.21 21
665 1283.85 1493.46 21
665 1323.42 1516.56 21
665 1329.16 1506.66 21
666 1392.64 1422.5 6
666 1397.07 1435.92 6
666 1378.95 1441.35 6
666 1383.58 1454.99 6
666 1422.85 1440.06 6
666 1420.81 1434.68 6
666 1420.06 1435.03 6
666 1412.73 1416.02 6
666 1392.64 1422.5 6
667 1599.24 1365.01 12
667 1596.95 1353.31 12
667 1562.11 1359.48 12
667 1564.29 1385.16 12
667 1599.24 1365.01 12
668 1383.58 1454.99 6
668 1378.95 1441.35 6
668 1397.07 1435.92 6
668 1392.64 1422.5 6
668 1356.52 1434.24 6
668 1361.41 1446.99 6
668 1365.45 1445.34 6
668 1372.33 1465.35 6
668 1385.61 1460.26 6
668 1383.58 1454.99 6
669 1310.33 1653.39 12
669 1302 1643.28 12
669 1254.85 1681.81 12
669 1263.19 1691.92 12
669 1310.33 1653.39 12
670 1681.24 1189.92 105
670 1674.49 1178.55 105
670 1622.69 1209.31 105
670 1629.44 1220.68 105
670 1681.24 1189.92 105
671 1596.95 1353.31 12
671 1592.67 1330.68 12
671 1561.33 1335.88 12
671 1561.68 1338.43 12
671 1562.5 1344.62 12
671 1559.48 1345.47 12
671 1562.11 1359.48 12
671 1596.95 1353.31 12
672 1383.81 1246.49 9
672 1388.46 1268.56 9
672 1389.55 1273.86 9
672 1410.73 1269.46 9
672 1403.26 1233.49 9
672 1396.26 1234.99 9
672 1395.39 1230.58 9
672 1392.93 1231.08 9
672 1394.02 1236.38 9
672 1387.68 1237.64 9
672 1389.3 1245.36 9
672 1383.81 1246.49 9
673 1266.92 1523.37 21
673 1261.14 1512.97 21
673 1208.52 1541.87 21
673 1214.3 1552.26 21
673 1266.92 1523.37 21
674 1627.87 828.19 18
674 1627.46 815.78 18
674 1570.18 817.83 18
674 1570.59 830.23 18
674 1627.87 828.19 18
675 1686.04 778.33 18
675 1685.49 764.15 18
675 1635.71 765.9 18
675 1636.26 780.08 18
675 1686.04 778.33 18
676 1241.37 1479.41 21
676 1235.68 1468.9 21
676 1184.18 1496.77 21
676 1189.87 1507.27 21
676 1241.37 1479.41 21
677 1293.15 1692.18 18
677 1306.32 1682.66 18
677 1310.91 1691.2 18
677 1319.5 1684.89 18
677 1322.39 1690.36 18
677 1339.39 1677.97 18
677 1332.61 1665.49 18
677 1316.83 1677.08 18
677 1313.23 1670.29 18
677 1304.83 1676.48 18
677 1301.24 1669.81 18
677 1286.77 1680.36 18
677 1293.15 1692.18 18
678 1276.63 1546.42 21
678 1270.76 1536.03 21
678 1219.93 1564.33 21
678 1225.81 1574.72 21
678 1276.63 1546.42 21
679 1667.89 936.66 105
679 1671.97 936.56 105
679 1671.72 930.47 105
679 1676.95 930.23 105
679 1683.12 929.86 105
679 1682.34 914.02 105
679 1678.92 914.21 105
679 1643.78 915.95 105
679 1644.06 919.49 105
679 1644.56 931.79 105
679 1663.46 930.89 105
679 1663.71 936.87 105
679 1667.89 936.66 105
680 1594.83 520.95 81
680 1594.48 514.64 81
680 1607.58 513.77 81
680 1606.35 494.84 81
680 1573.5 496.96 81
680 1574.74 515.89 81
680 1588.79 515 81
680 1589.13 521.2 81
680 1594.83 520.95 81
681 1296.21 1193.05 102
681 1295.69 1180.19 102
681 1295.46 1174.54 102
681 1289.28 1174.8 102
681 1289.41 1179.79 102
681 1267.17 1180.44 102
681 1267.05 1175.56 102
681 1254.79 1176.08 102
681 1255.55 1194.58 102
681 1296.21 1193.05 102
682 1577.5 1073.35 6
682 1576.8 1060.84 6
682 1637.47 1057.37 6
682 1638.17 1069.88 6
682 1646.43 1069.46 6
682 1645.42 1052.08 6
682 1564.62 1056.7 6
682 1565.63 1074.08 6
682 1577.5 1073.35 6
683 1336.59 1559.71 21
683 1294.59 1546.1 21
683 1293.48 1551.11 21
683 1288.4 1549.46 21
683 1286.52 1557.72 21
683 1333.59 1572.87 21
683 1336.59 1559.71 21
684 1561.68 1338.43 12
684 1561.33 1335.88 12
684 1592.67 1330.68 12
684 1589.59 1314.35 12
684 1570.07 1317.04 12
684 1553.7 1320.21 12
684 1556.38 1339.44 12
684 1561.68 1338.43 12
685 1694.77 1100.77 105
685 1709.2 1099.98 105
685 1708.98 1095.1 105
685 1712.4 1094.91 105
685 1711.57 1081.07 105
685 1673.88 1083.21 105
685 1674.7 1097.05 105
685 1686.29 1096.43 105
685 1686.51 1101.19 105
685 1694.77 1100.77 105
686 1361.32 1537.48 21
686 1339.46 1530.36 21
686 1339.8 1528.8 21
686 1325.89 1524.15 21
686 1324.26 1531.07 21
686 1319.66 1529.52 21
686 1317.68 1537.77 21
686 1361.6 1552.23 21
686 1364.26 1540.96 21
686 1360.81 1539.82 21
686 1361.32 1537.48 21
687 1640.91 462.75 81
687 1641.26 472.94 81
687 1641.5 478.7 81
687 1680.54 477.22 81
687 1679.76 461.27 81
687 1640.91 462.75 81
688 1372.33 1465.35 6
688 1365.45 1445.34 6
688 1361.41 1446.99 6
688 1356.52 1434.24 6
688 1341.15 1439.27 6
688 1347.1 1452.66 6
688 1355.47 1471.75 6
688 1372.33 1465.35 6
689 1385.01 1485.45 21
689 1429.88 1454.64 21
689 1424.05 1446.24 21
689 1383.96 1473.72 21
689 1378.35 1469.98 21
689 1374.67 1478.94 21
689 1385.01 1485.45 21
690 1251.73 1501.78 21
690 1246.64 1492.48 21
690 1195.52 1520.22 21
690 1200.61 1529.53 21
690 1251.73 1501.78 21
691 1669.6 681.04 9
691 1669.32 669.85 9
691 1620.38 671.03 9
691 1620.7 683.66 9
691 1669.6 681.04 9
692 1549.07 610.86 81
692 1548.12 591.92 81
692 1517.64 593.43 81
692 1518.59 612.37 81
692 1549.07 610.86 81
693 1669.6 681.04 5
693 1620.7 683.66 5
693 1620.98 694.52 5
693 1669.91 693.34 5
693 1669.6 681.04 5
694 1506.25 537.81 81
694 1505.98 530.83 81
694 1517 530.35 81
694 1516.3 513.95 81
694 1485.43 515.24 81
694 1486.13 531.63 81
694 1497.43 531.14 81
694 1497.7 538.12 81
694 1506.25 537.81 81
695 1275.23 1603.79 21
695 1230.23 1591.58 21
695 1227.96 1603.39 21
695 1272.96 1615.6 21
695 1275.23 1603.79 21
696 1374.24 1604.7 33
696 1368.36 1594.2 33
696 1333.71 1618.89 33
696 1339.59 1629.5 33
696 1345.19 1625.48 33
696 1346.79 1628.44 33
696 1351.65 1624.99 33
696 1350.05 1622.04 33
696 1362.75 1612.97 33
696 1364.06 1615.71 33
696 1370.23 1611.68 33
696 1368.73 1608.72 33
696 1374.24 1604.7 33
697 1253.05 1727.32 12
697 1241.98 1710.4 12
697 1258.84 1696.46 12
697 1251.78 1687.98 12
697 1233.05 1703.41 12
697 1231.85 1715.86 12
697 1242.93 1732.89 12
697 1253.05 1727.32 12
698 1641.26 472.94 81
698 1640.91 462.75 81
698 1640.68 457.1 81
698 1606.19 458.37 81
698 1606.78 474.21 81
698 1641.26 472.94 81
699 1614.1 806.34 9
699 1613.46 792.28 9
699 1574.8 793.98 9
699 1575.45 808.05 9
699 1614.1 806.34 9
700 1679.49 801.66 18
700 1679.08 788.81 18
700 1637.09 790.26 18
700 1637.51 803.23 18
700 1679.49 801.66 18
701 1570.27 712.26 21
701 1569.76 699.52 21
701 1527.88 701.97 21
701 1528.49 714.7 21
701 1570.27 712.26 21
702 1569.76 699.52 21
702 1570.27 712.26 21
702 1612.33 709.7 21
702 1611.63 697.07 21
702 1569.76 699.52 21
703 1588.89 576.09 81
703 1588.74 573.77 81
703 1599.09 573.19 81
703 1599.24 575.51 81
703 1605.89 575.24 81
703 1605.74 572.81 81
703 1610.49 572.58 81
703 1609.66 558.52 81
703 1574.05 560.48 81
703 1574.88 574.54 81
703 1582.09 574.15 81
703 1582.25 576.47 81
703 1588.89 576.09 81
704 1588.74 641.85 81
704 1588.59 639.52 81
704 1598.94 638.94 81
704 1599.09 641.27 81
704 1605.74 641 81
704 1605.59 638.56 81
704 1610.33 638.34 81
704 1609.5 624.28 81
704 1573.9 626.24 81
704 1574.73 640.3 81
704 1581.94 639.91 81
704 1582.1 642.23 81
704 1588.74 641.85 81
705 1249.94 1626.7 21
705 1207.15 1611.55 21
705 1203.25 1622.63 21
705 1246.04 1637.77 21
705 1249.94 1626.7 21
706 1436.05 1480.55 21
706 1429.13 1470.29 21
706 1393.41 1494.12 21
706 1400.33 1504.37 21
706 1436.05 1480.55 21
707 1671.99 820.91 18
707 1632.57 818.54 18
707 1632.05 831.97 18
707 1671.48 834.34 18
707 1671.99 820.91 18
708 1541.78 830.26 9
708 1492.7 826.23 9
708 1491.83 836.9 9
708 1540.9 840.93 9
708 1541.78 830.26 9
709 1482.36 857.09 9
709 1482.04 844.56 9
709 1440.7 845.66 9
709 1441.02 858.19 9
709 1482.36 857.09 9
710 1659.51 695.59 21
710 1617.03 696.61 21
710 1617.33 708.47 21
710 1659.81 707.44 21
710 1659.51 695.59 21
711 1566.37 682.3 18
711 1566.08 674.44 18
711 1527.33 676.25 18
711 1527.85 689.55 18
711 1563.47 687.81 18
711 1563.24 682.49 18
711 1566.37 682.3 18
712 1199.48 1635.47 21
712 1198.23 1635.06 21
712 1195.03 1643.79 21
712 1193.25 1648.6 21
712 1196.16 1654.52 21
712 1220.31 1662.02 21
712 1224.97 1647.05 21
712 1205.23 1640.99 21
712 1206.19 1637.53 21
712 1199.48 1635.47 21
713 1377.38 1225.24 5
713 1404.33 1219.27 5
713 1401.88 1205.24 5
713 1367.18 1212.96 5
713 1369.07 1224 5
713 1376.83 1222.26 5
713 1377.38 1225.24 5
714 1661.86 611.49 6
714 1661.67 604.17 6
714 1661.48 596.64 6
714 1642.48 597.1 6
714 1643.1 621.92 6
714 1662.11 621.46 6
714 1661.86 611.49 6
715 1607.32 684.76 18
715 1607.2 679.77 18
715 1609.57 679.71 18
715 1609.38 672.07 18
715 1571.28 673.43 18
715 1571.7 686.06 18
715 1607.32 684.76 18
716 1303.66 1581.14 21
716 1270 1570.21 21
716 1267 1583.14 21
716 1300.66 1594.08 21
716 1303.66 1581.14 21
717 1524.09 984.38 6
717 1524.64 998.56 6
717 1557.43 997.99 6
717 1557.17 983.8 6
717 1524.09 984.38 6
718 1484.97 904.15 6
718 1485.52 918.33 6
718 1518.31 917.77 6
718 1518.05 903.58 6
718 1484.97 904.15 6
719 1547.93 1024.61 6
719 1548.48 1038.79 6
